Month,AMZN,AAPL,WMT,VNQ,BTC-USD,ETH-USD,XRP-USD,DOGE-USD,LTC-USD
2022-09-30,113.0,137.02935791015625,42.27988815307617,75.71477508544922,19431.7890625,1327.9786376953125,0.47977399826049805,0.06165299937129021,53.397037506103516
2022-10-31,102.44000244140625,152.04112243652344,46.39704132080078,78.36861419677734,20495.7734375,1572.7144775390625,0.4659149944782257,0.1270260065793991,55.084434509277344
2022-11-30,96.54000091552734,147.0195770263672,49.68620681762695,83.18519592285156,17168.56640625,1295.6885986328125,0.4087429940700531,0.10685999691486359,79.2977066040039
2022-12-31,84.0,129.04312133789062,46.3952522277832,78.99736785888672,16547.49609375,1196.771240234375,0.3399290144443512,0.07029400020837784,69.9962158203125
2023-01-31,103.12999725341797,143.3050994873047,47.07585525512695,87.215087890625,23139.283203125,1586.535400390625,0.4063889980316162,0.09616699814796448,94.30811309814453
2023-02-28,94.2300033569336,146.62733459472656,46.50650405883789,82.1005630493164,23147.353515625,1605.8951416015625,0.3771499991416931,0.08074899762868881,93.79277801513672
2023-03-31,103.29000091552734,164.0244598388672,48.44501876831055,80.33092498779297,28478.484375,1822.0220947265625,0.5384920239448547,0.07703500241041183,89.68412780761719
2023-04-30,105.44999694824219,168.77911376953125,49.60152053833008,80.58243560791016,29268.806640625,1876.92431640625,0.4723320007324219,0.07976900041103363,88.53362274169922
2023-05-31,120.58000183105469,176.55279541015625,48.43776321411133,77.39009857177734,27219.658203125,1874.1304931640625,0.5173860192298889,0.07165999710559845,90.53900909423828
2023-06-30,130.36000061035156,193.20701599121094,51.8380012512207,81.7467269897461,30477.251953125,1933.18896484375,0.4740369915962219,0.06647899746894836,108.16532897949219
2023-07-31,133.67999267578125,195.67726135253906,52.721866607666016,83.40984344482422,29230.111328125,1856.162353515625,0.6985210180282593,0.07781799882650375,92.24313354492188
2023-08-31,138.00999450683594,187.3837127685547,53.81946563720703,80.59233856201172,25931.47265625,1645.63916015625,0.510798990726471,0.06378500163555145,63.951377868652344
2023-09-30,127.12000274658203,170.76683044433594,52.93246078491211,74.73831176757812,26967.916015625,1671.161865234375,0.515404999256134,0.06214100122451782,66.06964874267578
2023-10-31,133.08999633789062,170.32797241210938,54.08424758911133,72.03168487548828,34667.78125,1816.458984375,0.6002820134162903,0.06827700138092041,68.9495620727539
2023-11-30,146.08999633789062,189.70791625976562,51.52913284301758,80.73436737060547,37712.74609375,2052.55615234375,0.606357991695404,0.08341699838638306,69.4455795288086
2023-12-31,151.94000244140625,192.28463745117188,52.37163162231445,88.36000061035156,42156.90234375,2292.0654296875,0.6218439936637878,0.09014800190925598,73.31273651123047
